category,nominee,artist,workers,name,year,valence,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,popularity,speechiness,tempo,decade,duration_s
Best New Country Song,Stranger In My House,['Ronnie Milsap'],Stranger In My House,Stranger In My House,1996,62.6,0.38,65.4,253360,62.1,0.0435,16.69999999999999,-860.7999999999998,45,2.7,111.901,1990,253.36
Best New Country Song,Stranger In My House,['Ronnie Milsap'],Stranger In My House,Stranger In My House,1983,62.1,24.5,75.2,251707,52.8,0.0018499999999999,7.53,-1170.5,31,3.37,111.116,1980,251.707
Best Country Performance By A Duo Or Group With Vocal,Pancho And Lefty,"['Willie Nelson', 'Merle Haggard']",,Pancho and Lefty,1981,54.0,79.6,69.3,287627,45.4,0.0154,14.3,-1244.0,61,3.32,122.641,1980,287.627
Best Country Performance By A Duo Or Group With Vocal,Pancho And Lefty,"['Willie Nelson', 'Merle Haggard']",,Pancho and Lefty,1987,51.9,65.1,66.5,286067,37.0,0.0315,7.3,-1665.1,53,3.5000000000000004,122.997,1980,286.067
Best Country Performance By A Duo Or Group With Vocal,Pancho And Lefty,"['Willie Nelson', 'Merle Haggard']",,Pancho and Lefty,1954,54.2,71.4,67.9,285907,38.2,0.0399,8.81,-1614.8,16,3.3300000000000005,122.913,1950,285.907
Best Country Performance By A Duo Or Group With Vocal,Pancho And Lefty,"['Willie Nelson', 'Merle Haggard']",,Pancho and Lefty,1982,51.8,78.9,69.6,288293,51.0,0.0193,9.78,-975.3,34,3.14,122.643,1980,288.293
"Best Country Vocal Performance, Female",A Little Good News,['Anne Murray'],,A Little Good News,1994,54.6,55.8,60.9,188307,47.1,0.0,2.77,-811.5,36,3.6,71.217,1990,188.307
"Best Country Vocal Performance, Female",A Little Good News,['Anne Murray'],,A Little Good News,1983,53.5,45.1,61.0,188333,44.4,0.0,4.75,-980.2,25,3.46,71.263,1980,188.333
Best Mexican-American Performance,Anselma,['Los Lobos'],,Anselma,1983,96.7,11.7,56.60000000000001,191400,57.4,0.0,14.9,-1271.6,26,5.36,147.975,1980,191.4
Best Instrumental Composition,Love Theme From Flashdance,['Helen St. John'],Love Theme From Flashdance,Love Theme From Flashdance,1983,23.4,14.3,64.7,207440,48.8,19.7,12.6,-1076.4,44,3.01,140.309,1980,207.44
Best Mexican-American Performance,Yo Te Necesito,['Los Bukis'],,Yo Te Necesito,1984,77.3,28.1,43.20000000000001,178240,64.3,0.0,8.0,-916.8,62,5.33,181.519,1980,178.24
Best Instrumental Arrangement Accompanying Vocal(s),Rosanna,['TOTO'],Rosanna,Rosanna,1982,73.9,2.08,36.5,331200,51.3,0.0147,20.5,-1303.4,72,3.5700000000000003,80.64699999999998,1980,331.2
Best Vocal Arrangement For Two Or More Voices,Rosanna,['TOTO'],Rosanna,Rosanna,1982,73.9,2.08,36.5,331200,51.3,0.0147,20.5,-1303.4,72,3.5700000000000003,80.64699999999998,1980,331.2
Song Of The Year,Rosanna,['TOTO'],,Rosanna,1982,73.9,2.08,36.5,331200,51.3,0.0147,20.5,-1303.4,72,3.5700000000000003,80.64699999999998,1980,331.2
Best Pop Performance By A Duo Or Group With Vocal,Up Where We Belong,"['Joe Cocker', 'Jennifer Warnes']",,Up Where We Belong,1993,36.1,59.7,57.3,233240,42.9,0.00818,8.39,-868.0,46,2.94,139.097,1990,233.24
"Best Pop Vocal Performance, Male",Truly,['Lionel Richie'],,Truly,1982,13.1,64.6,36.6,200507,23.8,0.001,8.76,-1385.3,60,3.8,68.377,1980,200.507
"Best Rock Vocal Performance, Male",Hurts So Good,['John Mellencamp'],,Hurts So Good,1982,97.1,4.2,78.5,218960,73.7,0.0107,10.8,-530.6,70,3.63,125.447,1980,218.96
Best Rock Instrumental Performance,D.N.A.,['A Flock Of Seagulls'],,D.N.A.,1982,83.4,0.0808,55.7,150960,48.8,89.3,29.6,-1314.3000000000002,24,4.12,151.566,1980,150.96
"Best Pop Vocal Performance, Female",You Should Hear How She Talks About You,['Melissa Manchester'],,You Should Hear How She Talks About You,1982,85.2,21.2,75.3,256387,83.4,0.00293,25.9,-651.6,40,11.5,131.909,1980,256.387
"Best Rock Vocal Performance, Female",Shadows Of The Night,['Pat Benatar'],,Shadows Of The Night,1982,52.900000000000006,29.0,52.2,261560,68.2,0.00123,33.900000000000006,-1018.3,56,3.44,111.902,1980,261.56
Song Of The Year,Always On My Mind,['Willie Nelson'],Always On My Mind,Always On My Mind,1982,20.0,75.5,51.8,212667,26.1,0.106,14.4,-1386.8,65,2.72,73.336,1980,212.667
Song Of The Year,Always On My Mind,['Willie Nelson'],Always On My Mind,Always On My Mind,1975,19.8,79.9,42.2,213107,33.900000000000006,0.125,15.5,-1007.4,37,2.66,146.173,1970,213.107
"Best Country Vocal Performance, Male",Always On My Mind,['Willie Nelson'],,Always On My Mind,1982,20.0,75.5,51.8,212667,26.1,0.106,14.4,-1386.8,65,2.72,73.336,1980,212.667
"Best Country Vocal Performance, Male",Always On My Mind,['Willie Nelson'],,Always On My Mind,1975,19.8,79.9,42.2,213107,33.900000000000006,0.125,15.5,-1007.4,37,2.66,146.173,1970,213.107
Best Country Song,Always On My Mind,['Willie Nelson'],Always On My Mind,Always On My Mind,1982,20.0,75.5,51.8,212667,26.1,0.106,14.4,-1386.8,65,2.72,73.336,1980,212.667
Best Country Song,Always On My Mind,['Willie Nelson'],Always On My Mind,Always On My Mind,1975,19.8,79.9,42.2,213107,33.900000000000006,0.125,15.5,-1007.4,37,2.66,146.173,1970,213.107
"Best R&B Vocal Performance, Female",And I Am Telling You I'm Not Going,['Jennifer Holliday'],,And I Am Telling You I'm Not Going,2000,22.0,14.2,37.7,246293,53.7,0.000112,83.0,-907.5,38,3.5700000000000003,122.645,2000,246.293
"Best Country Vocal Performance, Female",Break It To Me Gently,['Juice Newton'],,Break It To Me Gently,1981,43.3,38.5,25.3,244040,42.9,0.0001309999999999,21.4,-1007.2,32,2.75,176.843,1980,244.04
"Best R&B Vocal Performance, Male",Sexual Healing,['Marvin Gaye'],,Sexual Healing,1982,74.6,11.9,80.5,238600,60.1,0.0128999999999999,5.81,-970.0,72,5.79,94.382,1980,238.6
"Best R&B Vocal Performance, Male",Sexual Healing,['Marvin Gaye'],,Sexual Healing,1968,72.0,11.2,80.1,236760,53.6,0.0157,7.3,-1198.0,41,6.5600000000000005,94.369,1960,236.76
"Best R&B Vocal Performance, Male",Sexual Healing,['Marvin Gaye'],,Sexual Healing,2001,68.2,10.3,81.5,240067,44.5,0.0106,5.09,-1482.9,41,5.970000000000001,94.331,2000,240.067
Best Rock Performance By A Duo Or Group With Vocal,Eye Of The Tiger,['Survivor'],,Eye of the Tiger,1982,55.2,21.6,81.5,243773,43.8,0.0466,7.870000000000001,-1452.2,74,3.46,108.965,1980,243.773
Best Rock Performance By A Duo Or Group With Vocal,Eye Of The Tiger,['Survivor'],,Eye of the Tiger,1985,54.79999999999999,13.2,81.7,245640,59.9,0.0311,8.73,-924.9,77,3.28,108.873,1980,245.64
Best Rock Performance By A Duo Or Group With Vocal,Eye Of The Tiger,['Survivor'],,Eye Of The Tiger,1982,61.1,24.3,81.5,233533,49.70000000000001,0.0245,6.819999999999999,-1363.3,49,3.45,107.024,1980,233.533
Best Rock Performance By A Duo Or Group With Vocal,Eye Of The Tiger,['Survivor'],,Eye of the Tiger,2004,56.3,15.8,82.3,245533,56.3,0.033,8.61,-1013.4,58,3.18,108.86,2000,245.533
Best Rock Performance By A Duo Or Group With Vocal,Eye Of The Tiger,['Survivor'],,Eye of the Tiger,2006,56.60000000000001,14.6,82.4,245640,55.60000000000001,0.0394,8.39,-1071.1,50,3.3000000000000003,108.858,2000,245.64
Best Rock Performance By A Duo Or Group With Vocal,Eye Of The Tiger,['Survivor'],,Eye of the Tiger,2014,55.60000000000001,19.5,80.6,244080,59.9,0.0455,8.37,-937.9,51,3.2300000000000004,109.016,2010,244.08
Best Rock Performance By A Duo Or Group With Vocal,Eye Of The Tiger,['Survivor'],,Eye of the Tiger,2010,56.10000000000001,23.6,82.1,227413,47.7,0.0522,7.71,-1344.6,52,3.49,108.684,2010,227.413
Best Rhythm & Blues Song,Let It Whip,['Dazz Band'],,Let It Whip,1982,94.7,10.9,82.0,281280,83.8,0.2279999999999999,4.52,-686.0,52,4.1000000000000005,132.125,1980,281.28
Best Rhythm & Blues Song,Let It Whip,['Dazz Band'],,Let It Whip,2001,95.4,11.2,82.6,287000,90.0,0.136,8.75,-438.3,53,4.109999999999999,132.099,2000,287.0
Best Rhythm & Blues Song,Let It Whip,['Dazz Band'],,Let It Whip,1996,94.7,12.5,84.8,282307,75.0,0.116,5.99,-1002.1,39,4.0,132.232,1990,282.307
Best Rhythm & Blues Song,Do I Do,['Stevie Wonder'],,Do I Do,2002,92.4,13.900000000000002,71.9,303467,82.2,0.000444,11.8,-1129.5,55,4.99,112.806,2000,303.467
Best Rhythm & Blues Song,Do I Do,['Stevie Wonder'],,Do I Do,1982,89.9,7.71,74.7,628107,82.4,0.00432,28.2,-996.8,40,5.92,113.33,1980,628.107
Best Country Performance By A Duo Or Group With Vocal,Mountain Music,['Alabama'],,Mountain Music,2004,75.4,11.9,46.400000000000006,218613,52.6,0.0,12.4,-998.2,61,4.48,109.605,2000,218.613
Best Country Performance By A Duo Or Group With Vocal,Mountain Music,['Alabama'],,Mountain Music,1980,70.3,11.3,52.400000000000006,251587,53.79999999999999,0.000562,6.660000000000001,-789.2,34,5.609999999999999,110.001,1980,251.587
Best Country Performance By A Duo Or Group With Vocal,Mountain Music,['Alabama'],,Mountain Music,1982,70.0,15.8,48.5,251760,40.9,0.000133,7.539999999999999,-1389.2,37,5.62,109.227,1980,251.76
Best Country Performance By A Duo Or Group With Vocal,Mountain Music,['Alabama'],,Mountain Music,2005,74.7,14.099999999999998,46.6,217987,55.00000000000001,0.0,14.9,-951.7,46,4.37,109.53,2000,217.987
Best Country Performance By A Duo Or Group With Vocal,Mountain Music,['Alabama'],,Mountain Music,1986,68.4,8.61,45.8,252227,49.0,0.0003199999999999,4.81,-1275.5,27,7.1,110.038,1980,252.227
Best Rock Instrumental Performance,Behind My Camel,['The Police'],,Behind My Camel,1980,19.8,6.859999999999999,26.1,173600,32.5,79.9,29.3,-958.9,35,2.66,85.22,1980,173.6
"Best Rock Vocal Performance, Male",Jessie's Girl,['Rick Springfield'],,Jessie's Girl,1981,82.2,16.399999999999988,72.7,194120,83.2,0.0,10.5,-585.1,72,5.0,131.703,1980,194.12
"Best Rock Vocal Performance, Male",Jessie's Girl,['Rick Springfield'],,Jessie's Girl,1999,84.2,7.52,68.8,192867,70.6,0.0,9.24,-792.5,63,4.2,131.705,1990,192.867
Best Instrumental Arrangement Accompanying Vocal(s),Ai No Corrida,"['Quincy Jones', 'Dune']",Ai No Corrida,Ai No Corrida,1981,89.6,5.55,79.8,386360,74.8,10.5,6.15,-1216.3,55,3.6,122.429,1980,386.36
"Best Soul Gospel Performance, Contemporary",Don't Give Up,['Barrington Levy'],,Don't Give Up,1982,83.7,5.510000000000001,83.0,198440,46.7,0.00164,6.619999999999999,-1093.6,48,9.53,140.569,1980,198.44
Best Vocal Arrangement For Two Or More Voices,A Nightingale Sang In Berkeley Square,['The Manhattan Transfer'],A Nightingale Sang In Berkeley Square,A Nightingale Sang In Berkeley Square,1981,3.98,95.8,28.3,232307,2.71,0.0,7.85,-1862.3,31,3.67,82.661,1980,232.307
Best Country Performance By A Duo Or Group With Vocal,Elvira,['The Oak Ridge Boys'],,Elvira,1981,86.0,18.8,82.5,225627,28.5,0.131,5.390000000000001,-1749.1,59,3.26,126.946,1980,225.627
Best Country Performance By A Duo Or Group With Vocal,Elvira,['The Oak Ridge Boys'],,Elvira,1992,91.7,35.099999999999994,81.5,158960,42.0,0.0147999999999999,5.74,-1337.3,32,2.96,126.521,1990,158.96
Best R&B Performance By A Duo Or Group With Vocal,The Dude,['Quincy Jones'],,The Dude,1981,79.3,5.69,82.7,337600,55.60000000000001,0.609,7.61,-1289.7,38,4.79,96.114,1980,337.6
Best Country Song,You're The Reason God Made Oklahoma,"['Shelly West', 'David Frizzell']",,You're The Reason God Made Oklahoma,1982,39.900000000000006,52.2,50.4,204867,33.2,0.0,17.8,-1259.0,52,3.1,97.056,1980,204.867
Best Country Song,9 To 5,['Dolly Parton'],9 To 5,9 to 5,1980,81.3,41.6,55.39999999999999,162467,78.3,0.000154,63.1,-585.2,76,4.569999999999999,105.39,1980,162.467
Best Country Song,9 To 5,['Dolly Parton'],9 To 5,9 to 5,2005,80.3,22.9,56.00000000000001,180907,60.6,0.000612,6.370000000000001,-1086.6,52,3.98,103.726,2000,180.907
Best Country Song,9 To 5,['Dolly Parton'],9 To 5,9 to 5,1982,82.0,39.1,59.1,165173,57.99999999999999,0.00125,19.3,-1120.4,29,4.68,105.874,1980,165.173
Best Country Song,9 To 5,['Dolly Parton'],9 To 5,9 to 5,2009,82.0,50.0,55.7,165653,61.5,0.000102,48.7,-1063.8,48,4.18,104.475,2000,165.653
"Best Country Vocal Performance, Female",9 To 5,['Dolly Parton'],,9 to 5,1980,81.3,41.6,55.39999999999999,162467,78.3,0.000154,63.1,-585.2,76,4.569999999999999,105.39,1980,162.467
"Best Country Vocal Performance, Female",9 To 5,['Dolly Parton'],,9 to 5,2005,80.3,22.9,56.00000000000001,180907,60.6,0.000612,6.370000000000001,-1086.6,52,3.98,103.726,2000,180.907
"Best Country Vocal Performance, Female",9 To 5,['Dolly Parton'],,9 to 5,1982,82.0,39.1,59.1,165173,57.99999999999999,0.00125,19.3,-1120.4,29,4.68,105.874,1980,165.173
"Best Country Vocal Performance, Female",9 To 5,['Dolly Parton'],,9 to 5,2009,82.0,50.0,55.7,165653,61.5,0.000102,48.7,-1063.8,48,4.18,104.475,2000,165.653
Song Of The Year,9 To 5,['Dolly Parton'],,9 to 5,1980,81.3,41.6,55.39999999999999,162467,78.3,0.000154,63.1,-585.2,76,4.569999999999999,105.39,1980,162.467
Song Of The Year,9 To 5,['Dolly Parton'],,9 to 5,2005,80.3,22.9,56.00000000000001,180907,60.6,0.000612,6.370000000000001,-1086.6,52,3.98,103.726,2000,180.907
Song Of The Year,9 To 5,['Dolly Parton'],,9 to 5,1982,82.0,39.1,59.1,165173,57.99999999999999,0.00125,19.3,-1120.4,29,4.68,105.874,1980,165.173
Song Of The Year,9 To 5,['Dolly Parton'],,9 to 5,2009,82.0,50.0,55.7,165653,61.5,0.000102,48.7,-1063.8,48,4.18,104.475,2000,165.653
Song Of The Year,Bette Davis Eyes,['Kim Carnes'],Bette Davis Eyes,Bette Davis Eyes,1981,59.6,2.04,67.5,228000,64.9,0.0,9.59,-1027.1,73,3.19,116.624,1980,228.0
Song Of The Year,Bette Davis Eyes,['Kim Carnes'],Bette Davis Eyes,Bette Davis Eyes,2007,56.00000000000001,1.7399999999999998,65.9,224693,54.1,0.0,19.8,-791.9,64,2.72,116.685,2000,224.693
"Best Pop Vocal Performance, Male",Breakin' Away,['Al Jarreau'],,Breakin' Away,1981,56.39999999999999,43.4,67.8,253933,34.5,0.0038099999999999,25.4,-1726.8000000000002,38,3.38,71.69,1980,253.933
Song Of The Year,Arthur's Theme (Best That You Can Do),['Christopher Cross'],,Arthur's Theme (Best That You Can Do),1981,51.8,16.89999999999999,52.6,234493,51.5,0.0816,18.1,-1116.9,69,3.89,136.543,1980,234.493
"Best Rock Vocal Performance, Female",Fire And Ice,['Pat Benatar'],,Fire And Ice,1981,67.9,10.5,73.4,201227,47.8,0.0621,10.1,-976.8,33,3.1300000000000003,118.359,1980,201.227
Best Rock Performance By A Duo Or Group With Vocal,Don't Stand So Close To Me,['The Police'],,Don't Stand So Close To Me,1980,51.8,4.53,79.9,242667,50.6,0.107,3.65,-941.4,68,6.0600000000000005,140.309,1980,242.667
Best Rock Performance By A Duo Or Group With Vocal,Don't Stand So Close To Me,['The Police'],,Don't Stand So Close To Me,2002,59.5,4.33,79.2,239733,53.2,0.307,3.69,-866.0,41,5.4,140.384,2000,239.733
Best Pop Performance By A Duo Or Group With Vocal,Boy From New York City,['The Manhattan Transfer'],,Boy From New York City,1981,70.2,45.7,71.0,222160,63.3,0.0015,9.67,-937.6,44,5.3100000000000005,151.52200000000005,1980,222.16
"Best Country Vocal Performance, Male",(There's) No Gettin' Over Me,['Ronnie Milsap'],,(There's) No Gettin' Over Me,1981,78.7,62.7,59.5,199680,44.7,0.0586,30.0,-1034.2,52,3.2300000000000004,200.528,1980,199.68
"Best R&B Vocal Performance, Male",One Hundred Ways,"['Quincy Jones', 'James Ingram']",,One Hundred Ways,1981,34.5,81.7,62.6,259040,25.0,0.00433,6.68,-1749.9000000000003,46,5.029999999999999,90.103,1980,259.04
"Best Pop Vocal Performance, Female",The Rose,['Bette Midler'],,The Rose,1979,18.4,90.1,34.7,221373,22.8,0.0,38.0,-966.7,69,2.96,133.57399999999998,1970,221.373
"Best Pop Vocal Performance, Female",The Rose,['Bette Midler'],,The Rose,2008,7.670000000000001,94.0,25.8,215027,9.71,0.0,12.2,-1300.2,45,3.02,65.346,2000,215.027
Best Rock Performance By A Duo Or Group With Vocal,Against The Wind,['Bob Seger'],,Against The Wind,1980,71.8,28.000000000000004,67.4,333720,77.1,3.18,13.3,-561.2,64,2.46,109.618,1980,333.72
Best Rock Performance By A Duo Or Group With Vocal,Against The Wind,['Bob Seger'],,Against The Wind,1994,75.9,34.599999999999994,67.5,334640,74.4,22.5,7.24,-631.6,38,2.46,109.657,1990,334.64
Best Pop Performance By A Duo Or Group With Vocal,Against The Wind,['Bob Seger'],,Against The Wind,1980,71.8,28.000000000000004,67.4,333720,77.1,3.18,13.3,-561.2,64,2.46,109.618,1980,333.72
Best Pop Performance By A Duo Or Group With Vocal,Against The Wind,['Bob Seger'],,Against The Wind,1994,75.9,34.599999999999994,67.5,334640,74.4,22.5,7.24,-631.6,38,2.46,109.657,1990,334.64
Best R&B Instrumental Performance,Off Broadway,['George Benson'],,Off Broadway,1980,93.0,33.300000000000004,81.7,326307,62.8,77.9,2.4,-1351.4,29,3.28,124.501,1980,326.307
"Best Rock Vocal Performance, Female",Dreams,['Barry Goudreau'],,Dreams,1980,80.7,14.9,52.900000000000006,210573,70.0,0.0,32.0,-466.9,20,3.15,131.092,1980,210.573
Best Arrangement For Voices,Biggest Part Of Me,['Ambrosia'],,Biggest Part of Me,1980,88.2,23.8,49.8,324040,72.3,0.0,35.3,-805.3,63,5.0,153.227,1980,324.04
Best Arrangement For Voices,Biggest Part Of Me,['Ambrosia'],,Biggest Part of Me,2005,88.2,23.8,49.8,324040,72.3,0.0,35.3,-805.3,40,5.0,153.227,2000,324.04
Best Arrangement Accompanying Vocalist(s),Biggest Part Of Me,['Ambrosia'],,Biggest Part of Me,1980,88.2,23.8,49.8,324040,72.3,0.0,35.3,-805.3,63,5.0,153.227,1980,324.04
Best Arrangement Accompanying Vocalist(s),Biggest Part Of Me,['Ambrosia'],,Biggest Part of Me,2005,88.2,23.8,49.8,324040,72.3,0.0,35.3,-805.3,40,5.0,153.227,2000,324.04
Best Arrangement For Voices,Give Me The Night,['George Benson'],,Give Me the Night,1981,86.0,31.4,85.0,222627,46.6,2.34,12.9,-1567.3,65,5.55,109.936,1980,222.627
Best Arrangement For Voices,Give Me The Night,['George Benson'],,Give Me the Night,1980,85.5,47.5,83.5,301026,76.5,6.92,12.0,-783.1,52,6.81,110.282,1980,301.026
"Best R&B Vocal Performance, Male",Give Me The Night,['George Benson'],,Give Me the Night,1981,86.0,31.4,85.0,222627,46.6,2.34,12.9,-1567.3,65,5.55,109.936,1980,222.627
"Best R&B Vocal Performance, Male",Give Me The Night,['George Benson'],,Give Me the Night,1980,85.5,47.5,83.5,301026,76.5,6.92,12.0,-783.1,52,6.81,110.282,1980,301.026
"Best Jazz Instrumental Performance, Soloist",I Will Say Goodbye,['Bill Evans Trio'],I Will Say Goodbye,I Will Say Goodbye,1980,7.39,97.9,40.1,207373,13.900000000000002,89.2,14.8,-2138.5,29,4.68,118.929,1980,207.373
"Best Jazz Vocal Performance, Male",Moody's Mood,['George Benson'],,Moody's Mood,1980,24.3,56.89999999999999,42.3,204760,39.6,0.0,10.8,-1048.7,36,27.0,60.397,1980,204.76
Best Arrangement Accompanying Vocalist(s),"Theme From New York, New York",['Frank Sinatra'],,"Theme From New York, New York",1980,57.60000000000001,28.2,40.8,206067,41.4,0.0,15.3,-1108.3,64,2.97,107.469,1980,206.067
Best Arrangement Accompanying Vocalist(s),"Theme From New York, New York",['Frank Sinatra'],,"Theme From New York, New York",2015,55.89999999999999,54.7,40.7,204147,58.9,0.0,28.1,-532.0,66,3.0,109.009,2010,204.147
Best Instrumental Arrangement,"Dinorah, Dinorah",['George Benson'],"Dinorah, Dinorah","Dinorah, Dinorah",1980,91.1,41.6,79.7,223427,71.5,73.7,8.02,-1128.9,33,3.26,118.741,1980,223.427
Best Instrumental Composition,Give It All You Got,['Chuck Mangione'],,Give It All You Got,1979,75.3,4.48,54.400000000000006,370867,51.9,67.3,13.69999999999999,-1171.8,42,3.31,92.31,1970,370.867
Best Country Song,He Stopped Loving Her Today,['George Jones'],,He Stopped Loving Her Today,1980,39.4,76.0,35.099999999999994,195760,21.0,0.0138,29.0,-1483.8,57,3.34,144.25,1980,195.76
Best Country Song,He Stopped Loving Her Today,['George Jones'],,He Stopped Loving Her Today,1987,36.5,59.4,43.0,195333,17.299999999999997,0.0111,22.4,-1859.7,57,3.2099999999999995,72.10300000000002,1980,195.333
Best Country Song,He Stopped Loving Her Today,['George Jones'],,He Stopped Loving Her Today,1998,39.8,78.5,33.300000000000004,197400,23.200000000000003,0.0548,25.2,-1460.5,52,3.66,144.78799999999995,1990,197.4
"Best Country Vocal Performance, Male",He Stopped Loving Her Today,['George Jones'],,He Stopped Loving Her Today,1980,39.4,76.0,35.099999999999994,195760,21.0,0.0138,29.0,-1483.8,57,3.34,144.25,1980,195.76
"Best Country Vocal Performance, Male",He Stopped Loving Her Today,['George Jones'],,He Stopped Loving Her Today,1987,36.5,59.4,43.0,195333,17.299999999999997,0.0111,22.4,-1859.7,57,3.2099999999999995,72.10300000000002,1980,195.333
"Best Country Vocal Performance, Male",He Stopped Loving Her Today,['George Jones'],,He Stopped Loving Her Today,1998,39.8,78.5,33.300000000000004,197400,23.200000000000003,0.0548,25.2,-1460.5,52,3.66,144.78799999999995,1990,197.4
Best Instrumental Composition,Yoda's Theme,"['John Williams', 'London Symphony Orchestra']",,Yoda's Theme,1980,4.63,71.8,18.4,207667,5.29,83.9,11.7,-2287.9,45,3.98,78.48100000000002,1980,207.667
Best Pop Instrumental Performance,Yoda's Theme,"['John Williams', 'London Symphony Orchestra']",,Yoda's Theme,1980,4.63,71.8,18.4,207667,5.29,83.9,11.7,-2287.9,45,3.98,78.48100000000002,1980,207.667
"Best Jazz Fusion Performance, Vocal Or Instrumental",Birdland,['The Manhattan Transfer'],,Birdland,1979,47.6,39.2,79.5,361200,46.400000000000006,0.0,32.5,-1028.7,35,10.6,155.637,1970,361.2
